"id";"parent_id:id";"code";"name";"type";;;;"le";"description"
"kp_rrif_4614";"kp_rrif_461";"4614";"Otpremnine (odlazak u mirovinu, otkaz i teh.viška-èl.119.ZOR-a,ozljeda ili prof.bolesti (èl.80.ZOR-a)";"view";4;;;101;"Otpremnine (zbog odlaska radnika u mirovinu i otpremnine zbog danih otkaza i tehnološkog viška - èl. 119. ZOR-a, te otpremnine zbog ozljede ili profesionalne bolesti (èl. 80. ZOR-a)"
"kp_rrif_4615";"kp_rrif_461";"4615";"Darovi djeci i sliène potpore (ako nisu dohodak)";"view";4;;;48;
"kp_rrif_4616";"kp_rrif_461";"4616";"Prigodne nagrade (božiænice,uskrsnice,u naravi do 400kn, regres, jubilarne i sl., do 2500kn god.)";"view";4;;;97;"Prigodne nagrade (božiænice, uskrsnice, dar u naravi (do 400,00 kn god., regres za god. odmor, jubilarne nagrade i sl., do 2.500,00 kn god.)"
"kp_rrif_4617";"kp_rrif_461";"4617";"Potpora zbog bolesti, invalidnosti, smrti, elementarnih nepogoda i sl.";"view";4;;;70;
"kp_rrif_4618";"kp_rrif_461";"4618";"Potpore i pomoæi iznad neoporezivih svota";"view";4;;;41;
"kp_rrif_4619";"kp_rrif_461";"4619";"Ostali troškovi zaposlenika";"view";4;;;27;
"kp_rrif_462";"kp_rrif_46";"462";"Troškovi èlanova uprave";"view";3;;;23;
"kp_rrif_4620";"kp_rrif_462";"4620";"Nadoknade èlanovima nadzornog odbora";"view";4;;;36;
"kp_rrif_4621";"kp_rrif_462";"4621";"Nadoknade vanjskim èlanovima uprave";"view";4;;;35;
"kp_rrif_4622";"kp_rrif_462";"4622";"Nadoknade steèajnim upraviteljima";"view";4;;;33;
"kp_rrif_4623";"kp_rrif_462";"4623";"Nadoknade prokuristima, èlanovima skupštine društva i dr.";"view";4;;;57;
"kp_rrif_4624";"kp_rrif_462";"4624";"Troškovi usluga vanjske uprave (po raèunu)";"view";4;;;42;
"kp_rrif_4625";"kp_rrif_462";"4625";"Troškovi honorara vanjskim èlanovima uprave";"view";4;;;43;
"kp_rrif_4626";"kp_rrif_462";"4626";"Godišnje nagrade èlanovima uprave";"view";4;;;33;
"kp_rrif_463";"kp_rrif_46";"463";"Troškovi reprezentacije i promidžbe (interne)";"view";3;;;45;
"kp_rrif_4630";"kp_rrif_463";"4630";"70% troškova reprezentacije u darovima (robi i proizvodima + 70% PDV-a";"view";4;;;70;
"kp_rrif_4631";"kp_rrif_463";"4631";"70% troškova vlastitih usluga za reprezentaciju + 70% PDV-a";"view";4;;;59;
"kp_rrif_4632";"kp_rrif_463";"4632";"70% troškova reprezentacije od uporabe vlastitih brodova, automobila, nekretnina i sl. + 70% PDV-a";"view";4;;;98;
"kp_rrif_4633";"kp_rrif_463";"4633";"30% od svih neto-troškova reprezentacije (vlastitih)";"view";4;;;52;
"kp_rrif_4635";"kp_rrif_463";"4635";"Troškovi promidžbe (u katalozima, letcima, nagradne igre)";"view";4;;;57;
"kp_rrif_4636";"kp_rrif_463";"4636";"Troškovi promidžbe u proizvodima ili robi (""nije za prodaju"" do 80,00 kn )";"view";4;;;74;"Troškovi promidžbe u proizvodima ili robi (s oznakom ""nije za prodaju"" s nazivom tvrtke ili proizvoda pojedinaène vrijedn. do 80,00 kn - èaše, pepeljare, stoljnjaci, podmetaèi, olovke, rokovnici, upaljaèi, privjesci i sl.)"
"kp_rrif_464";"kp_rrif_46";"464";"Premije osiguranja";"view";3;;;18;
"kp_rrif_4640";"kp_rrif_464";"4640";"Troškovi osiguranja dugotrajne materijalne i nematerijalne imovine";"view";4;;;66;
"kp_rrif_4641";"kp_rrif_464";"4641";"Premije osiguranja osoba (opasni poslovi, prenošenje novca, putnici i sl.)";"view";4;;;74;
"kp_rrif_4642";"kp_rrif_464";"4642";"Premije osiguranja prometnih sredstava (ukljuèivo i kasko)";"view";4;;;58;
"kp_rrif_4643";"kp_rrif_464";"4643";"Transportno osiguranje dobara";"view";4;;;29;
"kp_rrif_4644";"kp_rrif_464";"4644";"Premije za zdravstveno osiguranje";"view";4;;;33;
"kp_rrif_4645";"kp_rrif_464";"4645";"Troškovi premija životnog osiguranja (ugovaratelj i korisnik je trgovaèko društvo)";"view";4;;;82;
"kp_rrif_4646";"kp_rrif_464";"4646";"Premije dobrovoljnog mirov. osig. (do 6000kn god. po radniku-èl.10.Zak. o porezu na dohodak -NN80/10)";"view";4;;;101;"Premije dobrovoljnog mirov. osig. (do 6.000 kn godišnje po radniku - èl. 10. Zak. o porezu na dohodak - Nar. nov., br. 80/10.)"
"kp_rrif_4647";"kp_rrif_464";"4647";"Premije za dokup mirovine zaposlenicima (III. stup) MRS 19 t. 43. i 44.";"view";4;;;71;
"kp_rrif_4649";"kp_rrif_464";"4649";"Premije za ostale oblike osiguranja";"view";4;;;35;
"kp_rrif_465";"kp_rrif_46";"465";"Bankovne usluge i troškovi platnog prometa";"view";3;;;42;
"kp_rrif_4650";"kp_rrif_465";"4650";"Troškovi platnog prometa";"view";4;;;24;
"kp_rrif_4651";"kp_rrif_465";"4651";"Troškovi provizija (pri kupnji deviza, brokeru i dr.)";"view";4;;;53;
"kp_rrif_4652";"kp_rrif_465";"4652";"Bankovne usluge (za inozemni platni promet, teèajnu maržu i sl.)";"view";4;;;64;
"kp_rrif_4653";"kp_rrif_465";"4653";"Troškovi provizija izdavatelja kreditnih kartica";"view";4;;;48;
"kp_rrif_4654";"kp_rrif_465";"4654";"Troškovi obrade kredita";"view";4;;;23;
"kp_rrif_4655";"kp_rrif_465";"4655";"Troškovi akreditiva";"view";4;;;19;
"kp_rrif_4656";"kp_rrif_465";"4656";"Troškovi bankovne garancije";"view";4;;;27;
"kp_rrif_4657";"kp_rrif_465";"4657";"Ostali bankovni troškovi";"view";4;;;24;
"kp_rrif_466";"kp_rrif_46";"466";"Èlanarine, nadoknade i slièna davanja";"view";3;;;37;
"kp_rrif_4660";"kp_rrif_466";"4660";"Èlanarine komori (HGK ili HOK) i dopr. za javne ovlasti";"view";4;;;55;
"kp_rrif_4661";"kp_rrif_466";"4661";"Èlanarine udrugama i strukovnim komorama";"view";4;;;40;
"kp_rrif_4662";"kp_rrif_466";"4662";"Nadoknada za opæekorisnu funkciju šuma (0,07%)";"view";4;;;46;
"kp_rrif_4663";"kp_rrif_466";"4663";"Èlanarina turistièkoj zajednici";"view";4;;;31;
"kp_rrif_4664";"kp_rrif_466";"4664";"Nadoknada za korištenje mineralnih sirovina";"view";4;;;43;
"kp_rrif_4665";"kp_rrif_466";"4665";"Prièuva za održavanje zgrade (Zakon o vlasništvu - Nar. nov., br. 91/96. do 38/09.)";"view";4;;;83;
"kp_rrif_4666";"kp_rrif_466";"4666";"Dozvole za korištenje autocesta, atesta, certifikata i sl.";"view";4;;;58;
"kp_rrif_4667";"kp_rrif_466";"4667";"Èlanarina za kreditne i potrošaèke kartice";"view";4;;;42;
"kp_rrif_4668";"kp_rrif_466";"4668";"Spomenièka renta";"view";4;;;16;
"kp_rrif_4669";"kp_rrif_466";"4669";"Ostala davanja";"view";4;;;14;
"kp_rrif_467";"kp_rrif_46";"467";"Porezi koji ne ovise o dobitku i pristojbe";"view";3;;;42;
"kp_rrif_4670";"kp_rrif_467";"4670";"Porez na tvrtku odnosno naziv";"view";4;;;29;
"kp_rrif_4671";"kp_rrif_467";"4671";"Porez (imovinski) na cestovna vozila, plovne objekte i zrakoplove";"view";4;;;65;
"kp_rrif_4672";"kp_rrif_467";"4672";"Porez na reklame koje se istièu na javnim mjestima";"view";4;;;50;
"kp_rrif_4673";"kp_rrif_467";"4673";"Naknade Fondu za ambalažu (prema materijalu, po jed. proizv., povratna i poticajna ambalaža)";"view";4;;;92;
"kp_rrif_4674";"kp_rrif_467";"4674";"Porez na kuæe za odmor";"view";4;;;22;
"kp_rrif_4675";"kp_rrif_467";"4675";"Trošak poreza koji je ugovorno preuzet pri prodaji (npr. 5% p.p.n.)";"view";4;;;67;
"kp_rrif_4676";"kp_rrif_467";"4676";"Trošak PDV-a koji se ne može priznati";"view";4;;;37;
"kp_rrif_46760";"kp_rrif_4676";"46760";"Trošak PDV-a iz vlastite potrošnje (ako veæ nije sadržan u trošku)";"other";5;;;66;
"kp_rrif_46761";"kp_rrif_4676";"46761";"Trošak PDV-a za koji je prestalo pravo na pretporez";"other";5;;;51;
"kp_rrif_46762";"kp_rrif_4676";"46762";"30% PDV-a na osobne automobile i dr. sredstva osobnog prijevoza";"other";5;;;63;
"kp_rrif_46763";"kp_rrif_4676";"46763";"PDV na osobne automobile i dr. sred. prijevoza na dio n. v. iznad 400.000,00 kn";"other";5;;;79;
"kp_rrif_4677";"kp_rrif_467";"4677";"Porez ili carina pri izvozu";"view";4;;;27;
"kp_rrif_4678";"kp_rrif_467";"4678";"Troškovi naknadno utvrðenih poreza (npr. PDV, posebni i dr. porezi, osim poreza na dobitak)";"view";4;;;91;
"kp_rrif_4679";"kp_rrif_467";"4679";"Ostali porezi i pristojbe";"view";4;;;25;
"kp_rrif_468";"kp_rrif_46";"468";"Troškovi prava korištenja (osim najmova)";"view";3;;;40;
"kp_rrif_4680";"kp_rrif_468";"4680";"Troškovi koncesije";"view";4;;;18;
"kp_rrif_4681";"kp_rrif_468";"4681";"Troškovi franšiza, know howa, patenata, uporabe imena, znaka i dr.";"view";4;;;66;
"kp_rrif_4682";"kp_rrif_468";"4682";"Troškovi prava na proizvodni i sl. postupak";"view";4;;;43;
"kp_rrif_4683";"kp_rrif_468";"4683";"Trošak prava na model, nacrt, formulu, plan, iskustvo i sl.";"view";4;;;59;
"kp_rrif_4684";"kp_rrif_468";"4684";"Trošak HRT pretplate";"view";4;;;20;
"kp_rrif_4685";"kp_rrif_468";"4685";"Troškovi licenciranih prava";"view";4;;;27;
"kp_rrif_4686";"kp_rrif_468";"4686";"Troškovi prava uporabe raèunalnih programa";"view";4;;;42;
"kp_rrif_4689";"kp_rrif_468";"4689";"Ostali troškovi prava korištenja";"view";4;;;32;
"kp_rrif_469";"kp_rrif_46";"469";"Ostali troškovi poslovanja - nematerijalni";"view";3;;;42;
"kp_rrif_4690";"kp_rrif_469";"4690";"Troškovi obrazovanja zaposlenika (struèno, seminari, struèni ispiti,prekval., fakulteti, jezici i sl.)";"view";4;;;102;"Troškovi obrazovanja i izobrazbe zaposlenika (struèno obrazovanje, seminari, simpoziji, struèni ispiti, struèno usavršavanje, prekvalifikacije, fakulteti, poslijediplomski, doktorati, uèenje jezika i sl.)"
"kp_rrif_46900";"kp_rrif_4690";"46900";"Opæe obrazovanje";"other";5;;;16;
"kp_rrif_46901";"kp_rrif_4690";"46901";"Posebno obrazovanje";"other";5;;;19;
"kp_rrif_4691";"kp_rrif_469";"4691";"Troškovi za priruènike, èasopise i struènu literaturu";"view";4;;;53;
"kp_rrif_4692";"kp_rrif_469";"4692";"Troškovi službenih glasila";"view";4;;;26;
"kp_rrif_4693";"kp_rrif_469";"4693";"Sudski troškovi i pristojbe";"view";4;;;27;
"kp_rrif_4694";"kp_rrif_469";"4694";"Troškovi zdravstvenog nadzora i kontrola proizvoda, robe, usluge i sl.";"view";4;;;70;
"kp_rrif_4695";"kp_rrif_469";"4695";"Troškovi obveznih lijeènièkih pregleda";"view";4;;;38;
"kp_rrif_4696";"kp_rrif_469";"4696";"Troškovi sistematskih kontrolnih lijeènièkih pregleda zaposlenika";"view";4;;;65;
"kp_rrif_4697";"kp_rrif_469";"4697";"Troškovi osnivanja (bilježnik, sud, oglasi, odvjetnik)";"view";4;;;54;
"kp_rrif_4698";"kp_rrif_469";"4698";"Troškovi licenciranja, certifikata i sl.";"view";4;;;40;
"kp_rrif_4699";"kp_rrif_469";"4699";"Ostali nespomenuti nematerijalni troškovi (ulaznice za sajmove i dr.)";"view";4;;;69;
"kp_rrif_47";"kp_rrif_4";"47";"FINANCIJSKI RASHODI";"view";2;;;19;
"kp_rrif_470";"kp_rrif_47";"470";"Kamate od povezanih društava";"view";3;;;28;
"kp_rrif_4700";"kp_rrif_470";"4700";"Ugovorene kamate";"view";4;;;16;
"kp_rrif_4701";"kp_rrif_470";"4701";"Zatezne kamate (èl. 7., st. 1., t. 9. ZoPD)";"view";4;;;43;
"kp_rrif_4702";"kp_rrif_470";"4702";"Kamate - porezno nepriznate";"view";4;;;27;
"kp_rrif_4703";"kp_rrif_470";"4703";"Kamate koje se uraèunavaju u zalihe (MRS 23. t.11. i HSFI t. 10.22.)";"view";4;;;68;
"kp_rrif_471";"kp_rrif_47";"471";"Teèajne razlike iz odnosa s povezanim društvima";"view";3;;;47;
"kp_rrif_472";"kp_rrif_47";"472";"Ostali troškovi iz odnosa s povezanim poduzetnicima";"view";3;;;51;
"kp_rrif_4720";"kp_rrif_472";"4720";"Rashodi financiranja, troškovi popusta i naknadnih odobrenja s povezanim poduzetnicima";"view";4;;;86;
"kp_rrif_4721";"kp_rrif_472";"4721";"Troškovi usluga uprave koncerna i sl.";"view";4;;;37;
"kp_rrif_473";"kp_rrif_47";"473";"Kamate iz odnosa s nepovezanim društvima";"view";3;;;40;
"kp_rrif_4730";"kp_rrif_473";"4730";"Kamate na kredite banaka";"view";4;;;24;
"kp_rrif_4731";"kp_rrif_473";"4731";"Kamate iz lizing poslova";"view";4;;;24;
"kp_rrif_4732";"kp_rrif_473";"4732";"Kamate na zajmove pravnih osoba";"view";4;;;31;
"kp_rrif_4733";"kp_rrif_473";"4733";"Kamata na pozajmice èlanova društva i dionièara";"view";4;;;47;
"kp_rrif_4734";"kp_rrif_473";"4734";"Kamate na zajmove od fizièkih osoba";"view";4;;;35;
"kp_rrif_4735";"kp_rrif_473";"4735";"Diskontne kamate po mjenicama i dr. vrijednosnim papirima";"view";4;;;57;
"kp_rrif_474";"kp_rrif_47";"474";"Zatezne kamate";"view";3;;;14;
"kp_rrif_4740";"kp_rrif_474";"4740";"Zatezne kamate iz trgovaèkih ugovora";"view";4;;;36;
"kp_rrif_4741";"kp_rrif_474";"4741";"Zatezne kamate na poreze, doprinose i dr. davanja";"view";4;;;49;
"kp_rrif_4742";"kp_rrif_474";"4742";"Zatezne kamate izmeðu povezanih osoba (por. neprizn.)";"view";4;;;53;
"kp_rrif_4743";"kp_rrif_474";"4743";"Ostale zatezne kamate";"view";4;;;21;
"kp_rrif_475";"kp_rrif_47";"475";"Teèajne razlike iz odnosa s nepovezanim društvima";"view";3;;;49;
"kp_rrif_4750";"kp_rrif_475";"4750";"Negativne teèajne razlike iz obveza za nabave u inozemstvu";"view";4;;;58;
"kp_rrif_4751";"kp_rrif_475";"4751";"Negativne teèajne razlike iz kreditnih obveza";"view";4;;;45;
"kp_rrif_4752";"kp_rrif_475";"4752";"Negativne teèajne razlike iz potraživanja u inozemstvu";"view";4;;;54;
"kp_rrif_4753";"kp_rrif_475";"4753";"Negativne teè. razlike za ostalo (npr. iz blagajnièkog, razlika kupovnog i srednjeg teèaja banke i dr.)";"view";4;;;103;"Negativne teèajne razlike za ostalo (npr. iz blagajnièkog poslovanja, razlika izmeðu kupovnog i srednjeg teèaja banke i dr.)"
"kp_rrif_4754";"kp_rrif_475";"4754";"Negativne teèajne razlike nastale na stanjima deviznog raèuna i devizne blagajne";"view";4;;;80;
"kp_rrif_476";"kp_rrif_47";"476";"Gubitci iz ulaganja u dionice, udjele i dr. vrij. papire (prodane ispod troška nabave - èl. 10. ZoPD";"view";3;;;100;"Gubitci iz ulaganja u dionice, udjele, obveznice i dr. vrijednosne papire (koji su prodani ispod troška nabave - èl. 10. ZoPD"
"kp_rrif_477";"kp_rrif_47";"477";"Troškovi diskonta i nagodbi";"view";3;;;27;
"kp_rrif_4770";"kp_rrif_477";"4770";"Troškovi diskonta pri prodaji potraživanja (faktoring)";"view";4;;;54;
"kp_rrif_4771";"kp_rrif_477";"4771";"Troškovi iz financijskih nagodbi";"view";4;;;32;
"kp_rrif_4772";"kp_rrif_477";"4772";"Ostali troškovi";"view";4;;;15;
"kp_rrif_478";"kp_rrif_47";"478";"Nerealizirani gubitci (rashodi) od financ. imovine";"view";3;;;50;
"kp_rrif_4780";"kp_rrif_478";"4780";"Gubitci od smanjenja – vrijed. usklaðenja fin. imovine za trgovanje (MRS 39. t. 55a. i HSFI t. 9.22b)";"view";4;;;101;"Gubitci od smanjenja - vrijednosnog usklaðenja fin. imovine za trgovanje (MRS 39. t. 55a. i HSFI t. 9.22b)"
"kp_rrif_4781";"kp_rrif_478";"4781";"Troškovi smanjenja fin. imovine zbog ugovora o poteškoæama (HSFI t. 9.22a i MRS 39. t. 55b.)";"view";4;;;92;
"kp_rrif_4782";"kp_rrif_478";"4782";"Gubitci od smanjenja vrijednosti ostale financ. imov.";"view";4;;;53;
"kp_rrif_479";"kp_rrif_47";"479";"Ostali financijski troškovi";"view";3;;;27;
"kp_rrif_4790";"kp_rrif_479";"4790";"Rashodi s osnove valutne klauzule po obvezama i kreditima";"view";4;;;57;
"kp_rrif_4791";"kp_rrif_479";"4791";"Rashodi s osnove usklaðenja obveza zbog valutne i sl. klauzule (dobavljaèi, za predujmove i sl.)";"view";4;;;96;"Rashodi s osnove usklaðenja obveza temeljem valutne i sl. klauzule (prema dobavljaèima, za predujmove i sl.)"
"kp_rrif_4792";"kp_rrif_479";"4792";"Troškovi valutne klauzule iz tražbina ili obveza";"view";4;;;48;
"kp_rrif_4793";"kp_rrif_479";"4793";"Troškovi burzovnih usluga, emisije vrijednosnih papira i sl.";"view";4;;;60;
"kp_rrif_4794";"kp_rrif_479";"4794";"Troškovi carine inozemnog financijskog i operativnog lizinga";"view";4;;;60;
"kp_rrif_4799";"kp_rrif_479";"4799";"Ostali nespomenuti financijski troškovi";"view";4;;;39;
"kp_rrif_48";"kp_rrif_4";"48";"OSTALI POSLOVNI RASHODI";"view";2;;;23;
"kp_rrif_480";"kp_rrif_48";"480";"Trošak naknadnih popusta, sniženja, reklamacija i troškovi uzoraka";"view";3;;;66;
"kp_rrif_4800";"kp_rrif_480";"4800";"Naknadno odobreni popusti i odobrenja";"view";4;;;37;
"kp_rrif_4801";"kp_rrif_480";"4801";"Troškovi nagodbe (razlike iz sniženja)";"view";4;;;38;
"kp_rrif_4802";"kp_rrif_480";"4802";"Troškovi nenadoknaðenih jamstava za prodana dobra";"view";4;;;49;
"kp_rrif_4803";"kp_rrif_480";"4803";"Troškovi naknadnih reklamacija";"view";4;;;30;
"kp_rrif_4804";"kp_rrif_480";"4804";"Troškovi uzoraka zbog kontrole i pregleda, izlaganje radi prodaje i sl.";"view";4;;;71;
"kp_rrif_481";"kp_rrif_48";"481";"Otpisi vrijednosno neusklaðenih potraživanja";"view";3;;;44;
"kp_rrif_4810";"kp_rrif_481";"4810";"Otpisi nenaplaæenih jamstava i drugih osiguranja";"view";4;;;48;
"kp_rrif_4811";"kp_rrif_481";"4811";"Izravni otpisi nenaplaæenih potraživanja od kupaca i drugih koja nisu vrijednosno usklaðena";"view";4;;;91;
"kp_rrif_4812";"kp_rrif_481";"4812";"Troškovi ostalih otpisa";"view";4;;;23;
"kp_rrif_482";"kp_rrif_48";"482";"Rashodi - otpisi nematerijalne i materijalne imovine";"view";3;;;52;
"kp_rrif_4820";"kp_rrif_482";"4820";"Neamortizirana vrijednost rashodovane, uništene ili otuðene dugotrajne imovine";"view";4;;;78;
"kp_rrif_4821";"kp_rrif_482";"4821";"Otpisi imovine izvan uporabe - rashod";"view";4;;;37;
"kp_rrif_4822";"kp_rrif_482";"4822";"Gubitak od prodane dug. imov. koja se ne amortizira";"view";4;;;51;
"kp_rrif_4823";"kp_rrif_482";"4823";"Gubitak od prodaje ost. dug. mat. i nemat. imovine";"view";4;;;50;
"kp_rrif_4824";"kp_rrif_482";"4824";"Otpisi materijala i robe - rashod";"view";4;;;33;
"kp_rrif_483";"kp_rrif_48";"483";"Manjkovi i provalne kraðe na zalihama i drugim sredstvima";"view";3;;;57;
"kp_rrif_4830";"kp_rrif_483";"4830";"Manjkovi uslijed više sile (provalna kraða, elementarna nepogoda)";"view";4;;;65;
"kp_rrif_4831";"kp_rrif_483";"4831";"Dopušteni manjkovi - kalo, rastep, kvar i lom na zalihama prema odlukama HGK, HOK ili internim aktima";"view";4;;;101;"Dopušteni manjkovi - kalo, rastep, kvar i lom na zalihama prema odlukama HGK, HOK ili internim aktima"
"kp_rrif_4832";"kp_rrif_483";"4832";"Prekomjerni manjkovi na zalihama (KRL) iznad normativa+PDV, prema HGK,(èl.7.,st.5.ZoPD)";"view";4;;;87;"Prekomjerni manjkovi na zalihama (kalo, rastep, kvar i lom) iznad normativa + PDV, prema odlukama HGK, HOK ili interno - skrivene isplate (èl. 7., st. 5. ZoPD)"
"kp_rrif_4833";"kp_rrif_483";"4833";"Manjkovi novca i vrijednosnih papira";"view";4;;;36;
"kp_rrif_4839";"kp_rrif_483";"4839";"Ostali manjkovi iz imovine";"view";4;;;26;
"kp_rrif_484";"kp_rrif_48";"484";"Kazne, penali, nadoknade šteta i troškovi iz ugovora";"view";3;;;52;
"kp_rrif_4840";"kp_rrif_484";"4840";"Troškovi kazni za prijestupe i prekršaje i sl. (èl. 7., st. 1., t. 7. ZoPD)";"view";4;;;75;
"kp_rrif_4841";"kp_rrif_484";"4841";"Troškovi prisilne naplate poreza i dr. davanja (èl. 7., st. 1., t. 6. ZoPD)";"view";4;;;75;
"kp_rrif_4842";"kp_rrif_484";"4842";"Penali, ležarine, dangubnine";"view";4;;;28;
"kp_rrif_4843";"kp_rrif_484";"4843";"Nadoknade šteta iz radnog odnosa (npr. za godišnji odmor, ozljede na radu, odštetne rente i sl.)";"view";4;;;96;"Nadoknade šteta iz radnog odnosa (npr. za neiskorišteni godišnji odmor, zbog ozljede na radu, odštetne rente i sl.)"
"kp_rrif_4844";"kp_rrif_484";"4844";"Nadoknade štete drugim društvima, fizièkim osobama po nagodbama i sudskim presudama";"view";4;;;83;
"kp_rrif_4845";"kp_rrif_484";"4845";"Ugovorene kazne i penali zbog neizvršenja, propusta i sl.";"view";4;;;57;
"kp_rrif_4846";"kp_rrif_484";"4846";"Troškovi preuzetih obveza iz ugovora";"view";4;;;36;
"kp_rrif_4847";"kp_rrif_484";"4847";"Kazne za parkiranje";"view";4;;;19;
"kp_rrif_4849";"kp_rrif_484";"4849";"Ostali izdatci za štete";"view";4;;;23;
"kp_rrif_485";"kp_rrif_48";"485";"Naknadno utvrðeni troškovi poslovanja";"view";3;;;37;
"kp_rrif_4850";"kp_rrif_485";"4850";"Naknadno utvrðeni troškovi - raèuni iz prethodnih godina";"view";4;;;56;
"kp_rrif_4851";"kp_rrif_485";"4851";"Troškovi naknadnih razlika iz nabava";"view";4;;;36;
"kp_rrif_4852";"kp_rrif_485";"4852";"Ispravak pogrešaka prethodnih razdoblja";"view";4;;;39;
"kp_rrif_486";"kp_rrif_48";"486";"Darovanje do 2% od ukupnog prihoda";"view";3;;;34;
"kp_rrif_4860";"kp_rrif_486";"4860";"Darovanje za opæekorisne namjene (u novcu ili naravi do 2% od UP pr.god.  - èl. 7., st. 7. ZoPD)";"view";4;;;96;"Darovanje za opæekorisne namjene (Darovi u novcu ili naravi do 2% od ukupnog prihoda prethodne godine za kulturu, znanost, odgoj i obrazovanje, zdravstvo, humanitarne, športske, vjerske, ekološke i dr. svrhe - èl. 7., st. 7. ZoPD)"
"kp_rrif_4861";"kp_rrif_486";"4861";"Darovanje za zdrav.potrebe (vanjskih osoba do 2% UPpr.god. a nije pokriveno osig.-èl.7.,st.8.ZoPD)";"view";4;;;98;"Darovanje za zdravstvene potrebe (darovanje vanjskih osoba do 2% od UP prethodne godine za operativne zahvate, lijeèenja, nabavu lijekova, ortopedskih pomagala i dr. što nije pokriveno osiguranjem - èl. 7., st. 8. ZoPD)"
"kp_rrif_487";"kp_rrif_48";"487";"Darovanja iznad 2% od UP i dr. darovanja";"view";3;;;40;
"kp_rrif_4870";"kp_rrif_487";"4870";"Porezno nepriznata darovanja iznad 2% UP (iznad dop. s 486) i ino. udruga i sl. (èl.7.st.1.t.10 ZoPD)";"view";4;;;101;"Porezno nepriznata darovanja iznad 2% UP (za svrhe iznad dopuštenih s raèuna 486) i darovanja inozemnih udruga, ustanova i sl. (èl. 7. st. 1. t. 10. ZoPD)"
"kp_rrif_4871";"kp_rrif_487";"4871";"Darovi bez protuèinidbe prim. i izdatci nisu u svezi s ostv.dobitka+PDV,osim na novac-èl7,st1.,t13ZoPD";"view";4;;;102;"Darovi (milodari), potpore i dotacije bez protuèinidbe primatelja, te dr. izdatci koji nisu u svezi s ostvarivanjem dobitka (+PDV, osim na novac - èl. 7., st. 1., t. 13. ZoPD)"
"kp_rrif_4872";"kp_rrif_487";"4872";"Darovanje politièkih stranaka i nezavisnih kandidata";"view";4;;;52;
"kp_rrif_488";"kp_rrif_48";"488";"Troškovi iz drugih aktivnosti (izvan osnovne djelatnosti)";"view";3;;;57;
"kp_rrif_4880";"kp_rrif_488";"4880";"Troškovi iz ortaèkog ugovora";"view";4;;;28;
